City,State,Latitude,Longitude,Population
Zverevo,Russia,48.021083,40.122815,24979
Vikhorevka,Russia,56.1201,101.1636,24918
Oktyabrsk,Russia,53.167222,48.700556,24726
Kirovsk,Russia,59.881009,30.995068,24678
Zaraysk,Russia,54.760504,38.878407,24638
Zheleznovodsk,Russia,44.139444,43.019722,24632
Tbilisskaya,Russia,45.363333,40.19,24446
Aldan,Russia,58.603056,125.389444,24426
Novopavlovsk,Russia,43.962222,43.634167,24409
Sharya,Russia,58.369093,45.515582,24395
Skopin,Russia,53.824856,39.550528,24357
Ostrov,Russia,57.343949,28.353681,24355
Tayga,Russia,56.06,85.619722,24328
Ob,Russia,54.9872,82.7166,24239
Balabanovo,Russia,55.181608,36.660599,24233
Kalachinsk,Russia,55.052862,74.575111,24059
Davlekanovo,Russia,54.22145,55.03434,23953
Nizhniy Lomov,Russia,53.530412,43.676635,23836
Nizhnyaya Tura,Russia,58.6293,59.8118,23835
Raychikhinsk,Russia,49.7838,129.4121,23746
Troitskaya,Russia,43.306641,44.983949,23745
Bezenchuk,Russia,52.982,49.4333,23736
Lensk,Russia,60.725278,114.927778,23695
Sovetskiy,Russia,61.361389,63.584167,23685
Yershov,Russia,51.3513,48.2766,23682
Olenegorsk,Russia,68.140359,33.273705,23670
Bogotol,Russia,56.171667,89.586111,23623
Dudinka,Russia,69.405833,86.177778,23619
Semikarakorsk,Russia,47.519429,40.811202,23583
Lyskovo,Russia,56.032821,45.042197,23570
Nikolsk,Russia,53.718862,46.071182,23542
Lermontov,Russia,44.106667,42.973333,23369
Osa,Russia,57.282884,55.456694,23292
Lgov,Russia,51.6888,35.2843,23265
Otradnaya,Russia,44.393333,41.520556,22985
Bavly,Russia,54.393042,53.260231,22982
Lebedyan,Russia,53.019423,39.16639,22970
Mendeleyevsk,Russia,55.908185,52.290472,22970
Dankov,Russia,53.251554,39.155533,22914
Severskaya,Russia,44.854072,38.676865,22849
Tashtagol,Russia,52.7657,87.8894,22779
Onega,Russia,63.906067,38.140348,22693
Kirovgrad,Russia,57.429722,60.059722,22685
Novotitarovskaya,Russia,45.237565,38.98059,22630
Ilskiy,Russia,44.842221,38.566857,22612
Kozmodemyansk,Russia,56.341898,46.563528,22536
Vereshchagino,Russia,58.078945,54.655697,22451
Sergach,Russia,55.530786,45.466114,22361
Bryukhovetskaya,Russia,45.806034,38.999593,22309
Nyandoma,Russia,61.669031,40.199068,22179
Novaya Usman,Russia,51.641766,39.408628,22165
Lodeynoye Pole,Russia,60.726004,33.553057,22164
Kirzhach,Russia,55.911315,39.079457,22131
Svetlyy,Russia,54.67501,20.134733,22119
Losino-Petrovskiy,Russia,55.869594,38.200646,22116
Ryazhsk,Russia,53.7038,40.1109,22041
Igra,Russia,57.546676,53.064691,22033
Roshal,Russia,55.668534,39.874879,21951
Sysert,Russia,56.4412,60.3156,21942
Toguchin,Russia,55.2075,84.379167,21886
Kovylkino,Russia,54.038764,43.913855,21838
Luchegorsk,Russia,46.476389,134.256944,21833
Kizel,Russia,59.059207,57.635603,21808
Bakal,Russia,54.9417,58.8083,21763
Khadyzhensk,Russia,44.4258,39.5362,21685
Alagir,Russia,43.000829,44.216752,21542
Shakhunya,Russia,57.6599,46.5668,21529
Shimanovsk,Russia,52,127.7,21467
Otradnoye,Russia,59.7775,30.818056,21397
Staraya Kupavna,Russia,55.807994,38.180499,21256
Sheksna,Russia,59.209977,38.510664,21197
Abdulino,Russia,53.7,53.666667,21195
Yarovoye,Russia,52.9273,78.58,21195
Terek,Russia,43.483333,44.136111,21180
Zelenchukskaya,Russia,43.85804,41.5894,21117
Suvorov,Russia,54.1223,36.496566,21059
Novyy Oskol,Russia,50.763302,37.86402,21035
Dugulubgey,Russia,43.6625,43.536944,20965
Kurchaloy,Russia,43.201845,46.088098,20903
Priyutovo,Russia,53.9,53.933333,20847
Novomichurinsk,Russia,54.0384,39.7479,20821
Sortavala,Russia,61.705323,30.691781,20760
Elektrogorsk,Russia,55.884309,38.786403,20724
Surovikino,Russia,48.607344,42.846213,20678
Vnukovo,Russia,55.646145,37.265867,20592
Vnukovo,Russia,55.609936,37.293187,20592
Bobrov,Russia,51.0695,40.1364,20587
Nytva,Russia,57.940419,55.333973,20526
Khotkovo,Russia,56.25,38,20464
Gubkinskiy,Russia,64.455278,76.616944,20463
Sobinka,Russia,55.985531,40.011114,20459
Buinsk,Russia,54.97119,48.291841,20267
Cherepanovo,Russia,54.2222,83.381,20125
Chernogolovka,Russia,56,38.366667,20117
Pushchino,Russia,54.833727,37.611379,20073
Rayevskiy,Russia,54.0658,54.9468,20060
Yessentukskaya,Russia,44.0328,42.8813,19956
Yeniseysk,Russia,58.449722,92.170278,19920
Usman,Russia,52.046616,39.728796,19910
Talmenka,Russia,53.8183,83.5677,19904
Monino,Russia,55.842439,38.193615,19852
Petrovsk-Zabaykalskiy,Russia,51.2339,108.8489,19843
Kusa,Russia,55.338333,59.440556,19819
Kozelsk,Russia,54.037457,35.771589,19809
Karachev,Russia,53.122918,34.985167,19758
Inza,Russia,53.856715,46.356224,19737
Zhukovka,Russia,53.533946,33.727979,19691
Bikin,Russia,46.816111,134.26,19659
Podporozhye,Russia,60.911242,34.170644,19658
Sredneuralsk,Russia,56.989211,60.466622,19616
Borodino,Russia,55.8726,94.9676,19603
Ostashkov,Russia,57.146667,33.107534,19563
Yaransk,Russia,57.303313,47.886113,19558
Neftegorsk,Russia,52.802,51.166,19542
Kovdor,Russia,67.566165,30.475758,19519
Yuzhnyy,Russia,53.254167,83.693611,19515
Gorodishche,Russia,48.804542,44.47439,19509
Proletarsk,Russia,46.702886,41.727167,19494
Akhtyrskiy,Russia,44.8546,38.3031,19468
Kotelnikovo,Russia,47.63009,43.140682,19424
Yuryev-Polskiy,Russia,56.503387,39.679111,19414
Ivdel,Russia,60.691111,60.420556,19380
Novopokrovskaya,Russia,45.951389,40.700556,19342
Katav-Ivanovsk,Russia,54.753056,58.195556,19339
Orlovskiy,Russia,46.871389,42.059167,19325
Yelizavetinskaya,Russia,45.044462,38.795803,19306
Novoanninskiy,Russia,50.5287,42.6747,19231
Agidel,Russia,55.9077,53.9355,19218
Shchigry,Russia,51.875547,36.90432,19198
Nesterovskaya,Russia,43.238611,45.050278,19186
Kurovskoye,Russia,55.581828,38.91994,19173
Rybnoye,Russia,54.727742,39.517314,19159
Anna,Russia,51.4842,40.4299,19148
Uva,Russia,56.990807,52.185166,19143
Skhodnya,Russia,55.948056,37.297778,18898
Konstantinovsk,Russia,47.582778,41.092222,18876
Manturovo,Russia,58.328889,44.764056,18817
Slyudyanka,Russia,51.659444,103.706111,18810
Staroshcherbinovskaya,Russia,46.6311,38.6742,18785
Shushenskoye,Russia,53.325,91.935556,18770
Seltso,Russia,53.368308,34.103278,18759
Vyselki,Russia,45.581282,39.664093,18746
Kalininsk,Russia,51.5,44.4758,18685
Bronnitsy,Russia,55.421119,38.261878,18645
Stroitel,Russia,50.785427,36.483099,18636
Gavrilov-Yam,Russia,57.301852,39.853313,18618
Vanino,Russia,49.086856,140.254337,18618
Talitsa,Russia,57.010946,63.732542,18603
Galich,Russia,58.378842,42.346326,18595
Tarko-Sale,Russia,64.9225,77.785,18568
Turinsk,Russia,58.045751,63.696051,18555
Valday,Russia,57.974722,33.2525,18549
Barysh,Russia,53.655326,47.112289,18547
Starodub,Russia,52.584444,32.763333,18539
Shumikha,Russia,55.226111,63.296111,18500
Trudovoye,Russia,43.305833,132.081667,18484
Nikolsko-Arkhangelskiy,Russia,55.737222,37.973611,18483
Kyakhta,Russia,50.350833,106.449444,18431
Chegem,Russia,43.283333,43.133333,18429
Nezlobnaya,Russia,44.118056,43.402778,18412
Malakhovka,Russia,55.647761,38.024862,18399
Kinel-Cherkassy,Russia,53.470596,51.474305,18393
Avtury,Russia,43.163543,46.001198,18370
Ardon,Russia,43.177196,44.297024,18313
Kharabali,Russia,47.419585,47.256781,18224
Afipskiy,Russia,44.902121,38.843933,18209
Krasnovishersk,Russia,60.40783,57.081992,18185
Vorgashor,Russia,67.583333,63.95,18158
Abaza,Russia,52.655,90.092778,18094
Naryan-Mar,Russia,67.641793,53.043071,18041
Yasnogorsk,Russia,54.480819,37.698542,18023
Povorino,Russia,51.1945,42.2457,18004
Belaya Glina,Russia,46.078016,40.86651,17997
Yegorlykskaya,Russia,46.553123,40.682604,17978
Kirsanov,Russia,52.654941,42.722361,17975
Kurtamysh,Russia,54.910278,64.431944,17936
Kasli,Russia,55.8909,60.7616,17911
Zhirnovsk,Russia,50.984482,44.773474,17887
Sovetsk,Russia,57.5182,49.1222,17869
Privolzhsk,Russia,57.386983,41.286655,17865
Nevel,Russia,56.020945,29.928445,17833
Zapolyarnyy,Russia,69.415408,30.813551,17790
Aprelevka,Russia,55.551936,37.080103,17780
Kedrovka,Russia,55.533333,86.05,17752
Novoulyanovsk,Russia,54.149609,48.38907,17722
Bolotnoye,Russia,55.671667,84.398056,17704
Volgorechensk,Russia,57.439307,41.155532,17700
Zimovniki,Russia,47.1474,42.4721,17678
Reftinskiy,Russia,57.090133,61.676919,17673
Enem,Russia,44.927102,38.908525,17665
Svobody,Russia,44.025556,43.050278,17661
Nevelsk,Russia,46.673333,141.863333,17639
Kosaya Gora,Russia,54.118956,37.544592,17619
Kotelniki,Russia,55.635464,37.844504,17601
Navashino,Russia,55.5441,42.1968,17552
Baymak,Russia,52.466667,58.25,17494
Kholmskaya,Russia,44.846944,38.385,17494
Nizhnyaya Salda,Russia,58.077557,60.720204,17473
Nikolskoye,Russia,59.509167,34.968056,17404
Chudovo,Russia,59.116667,31.683333,17377
Boksitogorsk,Russia,59.47405,33.848531,17366
Kantyshevo,Russia,43.214463,44.677116,17363
Yasnyy,Russia,51.0333,59.8742,17360
Kommunar,Russia,59.620556,30.39,17359
Polyarnyy,Russia,69.198889,33.447778,17332
Suvorovskaya,Russia,44.1901,42.6595,17261
Arsk,Russia,56.09151,49.877831,17243
Gribanovskiy,Russia,51.45792,41.976365,17220
Promyshlennaya,Russia,54.9159,85.6385,17216
Rylsk,Russia,51.5655,34.6822,17211
Kondrovo,Russia,54.806389,35.927778,17151
Pallasovka,Russia,50.05,46.883333,17139
Plast,Russia,54.327231,60.867323,17050
Kavalerovo,Russia,44.2661,135.0572,16945
Medvedovskaya,Russia,45.451511,39.024847,16941
Novouzensk,Russia,50.459167,48.143056,16932
Pridonskoy,Russia,51.684059,39.072696,16896
Krasnoobsk,Russia,54.9198,82.9909,16894
Vasilyevo,Russia,55.835955,48.658201,16877
Menzelinsk,Russia,55.727056,53.102578,16858
Tuchkovo,Russia,55.601111,36.468056,16826
Danilov,Russia,58.1908,40.171707,16808
Kukmor,Russia,56.1855,50.8944,16795
Achkhoy-Martan,Russia,43.189969,45.283733,16779
Medvezhyegorsk,Russia,62.917131,34.456886,16773
Plavsk,Russia,53.709444,37.291944,16763
Lakinsk,Russia,56.01931,39.948483,16706
Poronaysk,Russia,49.216667,143.116667,16677
Ilanskiy,Russia,56.2325,96.0652,16668
Balezino,Russia,57.979634,53.01057,16618
Kashin,Russia,57.359167,37.608056,16599
Severo-Zadonsk,Russia,54.034809,38.401721,16570
Vostryakovo,Russia,55.399335,37.808291,16509
Medvedevo,Russia,56.633885,47.804053,16407
Zheleznodorozhnyy,Russia,62.589988,50.859388,16404
Kupino,Russia,54.366349,77.29805,16333
Volokolamsk,Russia,56.038968,35.957021,16277
Elektrougli,Russia,55.724448,38.209081,16257
Surkhakhi,Russia,43.1875,44.901944,16215
Chunskiy,Russia,56.0815,99.6342,16199
Kamyzyak,Russia,46.109949,48.073644,16191
Krasnogvardeyskoye,Russia,45.846038,41.518852,16169
Shilovo,Russia,54.3204,40.874,16159
Gryazovets,Russia,58.88,40.2525,16133
Sukhinichi,Russia,54.099894,35.342544,16100
Golitsyno,Russia,55.60928,36.982121,16056
Selenginsk,Russia,52.006389,106.864722,16028
Zherdevka,Russia,51.84687,41.458318,16019
Tsotsin-Yurt,Russia,43.242058,46.000127,15970
Bodaybo,Russia,57.850556,114.193333,15934
Pestovo,Russia,58.503501,35.676734,15910
Melenki,Russia,55.3343,41.6295,15902
Pokrov,Russia,55.917973,39.172416,15867
Petushki,Russia,55.926393,39.46104,15866
Arzgir,Russia,45.372778,44.220556,15838
Svetogorsk,Russia,61.112134,28.863211,15734
Persianovskiy,Russia,47.529722,39.418333,15730
Divnoye,Russia,45.908889,43.354722,15700
Kodinsk,Russia,58.688056,99.184444,15672
Gornyak,Russia,50.994167,81.466111,15669
Uzhur,Russia,55.303611,89.833889,15637
Sim,Russia,54.993,57.6982,15632
Karabash,Russia,55.4808,60.2157,15631
Kataysk,Russia,56.289,62.5841,15620
Karabanovo,Russia,56.316667,38.7,15615
Nikel,Russia,69.412848,30.221977,15596
Baykalsk,Russia,51.5151,104.1402,15530
Razumnoye,Russia,50.534392,36.68462,15529
Shushary,Russia,59.809167,30.381667,15503
Aleksandrovsk,Russia,59.158043,57.562414,15486
Strunino,Russia,56.383333,38.566667,15484
Donskoye,Russia,45.455176,41.974109,15469
Moskovskiy,Russia,55.599106,37.354948,15435
Mayma,Russia,52.019722,85.911389,15428
Murmashi,Russia,68.815424,32.811469,15416
Borovskiy,Russia,57.040959,65.720179,15406
Ochër,Russia,57.890347,54.720195,15396
Suzun,Russia,53.7841,82.3116,15365
Nerchinsk,Russia,51.983333,116.583333,15361
Sofrino,Russia,56.15,37.933333,15353
Kulunda,Russia,52.566,78.9385,15345
Tsimlyansk,Russia,47.646111,42.101944,15341
Gorkovskiy,Russia,48.682356,44.329045,15315
Degtyarsk,Russia,56.704,60.0879,15294
Aykhal,Russia,66,111.5,15267
Udachnyy,Russia,66.416667,112.4,15266
Chernyanka,Russia,50.940947,37.806934,15261
Vyazemskiy,Russia,47.537778,134.7525,15248
Novosilikatnyy,Russia,53.309722,83.623889,15241
Aramil,Russia,56.6977,60.8369,15237
Dubovka,Russia,49.058246,44.829004,15218
Yashkino,Russia,55.8736,85.4265,15197
Yelan,Russia,50.949005,43.737812,15181
Giaginskaya,Russia,44.862084,40.07195,15169
Leninsk,Russia,48.702329,45.197981,15167
Uchkeken,Russia,43.937778,42.511667,15118
Gvardeysk,Russia,54.647721,21.065131,15099
Polyarnyye Zori,Russia,67.366111,32.498056,15092
Kamskiye Polyany,Russia,55.430676,51.417088,15077
Boguchar,Russia,49.935767,40.545003,15048
Vrangel,Russia,42.729722,133.083889,14981
Krasnyy Kut,Russia,50.95,46.966667,14956
Ladozhskaya,Russia,45.309018,39.938031,14904
Zavodskoy,Russia,43.442778,132.253333,14865
Chegdomyn,Russia,51.116667,133.016667,14855
Petrov Val,Russia,50.143374,45.209579,14853
Zavodskoy,Russia,42.983502,44.687646,14833
Pavlovsk,Russia,53.318611,82.982222,14827
Pervomaysk,Russia,54.8689,43.802717,14810
Dzhalil,Russia,55.0239,52.7358,14797
Bachi-Yurt,Russia,43.224166,46.194226,14788
Belokurikha,Russia,51.9959,84.9896,14734
Svirsk,Russia,52.983333,103.397778,14717
Ust-Abakan,Russia,53.8525,91.374167,14696
Chaltyr,Russia,47.28477,39.482323,14689
Slavyanka,Russia,42.863333,131.384722,14687
Yuzha,Russia,56.583056,42.012222,14678
Kuleshovka,Russia,47.078023,39.55794,14668
Kalyazin,Russia,57.240278,37.843333,14655
Novosineglazovskiy,Russia,55.0401,61.3792,14620
Bachatskiy,Russia,54.2927,86.1285,14618
Krylovskaya,Russia,46.319444,39.971111,14605
Ust-Ordynskiy,Russia,52.805,104.751,14538
Dalmatovo,Russia,56.26,62.9362,14526
Koltsovo,Russia,56.774748,60.825227,14493
Roza,Russia,54.9163,61.4586,14491
Klimovo,Russia,52.380534,32.192328,14482
Korablino,Russia,53.916389,40.013333,14469
Oboyan,Russia,51.209814,36.279194,14434
Varenikovskaya,Russia,45.120852,37.64171,14409
Arkadak,Russia,51.932614,43.497785,14393
Matveyev Kurgan,Russia,47.5645,38.869468,14342
Krasnoslobodsk,Russia,48.707079,44.577018,14334
Sukhodol,Russia,53.900627,51.211703,14296
Tovarkovo,Russia,54.676172,35.938603,14294
Borisovka,Russia,50.601555,36.015489,14253
Gorokhovets,Russia,56.201523,42.693508,14247
Novaya Lyalya,Russia,59.05503,60.598989,14246
Skalistyy,Russia,69.255064,33.336161,14225
Lopatinskiy,Russia,55.341006,38.723658,14219
Toropets,Russia,56.497793,31.63528,14188
Shilka,Russia,51.85,116.033333,14133
Akhty,Russia,41.459677,47.73123,14080
Kuragino,Russia,53.8975,92.6725,14076
Kaspiyskiy,Russia,45.392878,47.370728,14045
Stepnoye,Russia,51.379722,46.849167,14035
Gramoteino,Russia,54.5368,86.3839,14010
Solnechnyy,Russia,50.583333,137.033333,13993
Sherlovaya Gora,Russia,50.566667,116.25,13989
Chernigovka,Russia,44.338889,132.572778,13969
Anapskaya,Russia,44.896714,37.386005,13965
Iglino,Russia,54.832441,56.412641,13958
Gornyak,Russia,55.1362,61.6833,13946
Kameshkovo,Russia,56.35305,41.009412,13935
Leninkent,Russia,42.968951,47.352019,13912
Komsomolskiy,Russia,54.445219,45.831358,13906
Verkhnedneprovskiy,Russia,54.981306,33.345734,13903
Srednyaya Akhtuba,Russia,48.709984,44.867238,13887
Babayurt,Russia,43.600204,46.778877,13857
Altayskoye,Russia,51.953333,85.3325,13852
Okulovka,Russia,58.400833,33.290833,13852
Malaya Vishera,Russia,58.845383,32.222175,13834
Kem,Russia,64.95546,34.579294,13830
Navlya,Russia,52.825438,34.499604,13735
Somovo,Russia,51.740984,39.366546,13729
Tyazhinskiy,Russia,56.116,88.524,13716
Vuktyl,Russia,63.856667,57.309444,13694
Kletnya,Russia,53.389674,33.217141,13658
Tsivilsk,Russia,55.869736,47.478735,13636
Krasnokumskoye,Russia,44.178056,43.501944,13630
Donskoy,Russia,47.414044,40.257424,13627
Likhovskoy,Russia,48.151882,40.179251,13617
Krasnogorskiy,Russia,54.6025,61.231,13603
Pospelikha,Russia,51.95,81.766667,13586
Chkalovsk,Russia,56.767756,43.25135,13577
Arti,Russia,56.423436,58.532761,13564
Opochka,Russia,56.710477,28.661738,13548
Chaplygin,Russia,53.243187,39.962879,13488
Ruza,Russia,55.698977,36.195219,13480
Pavlovsk,Russia,59.683333,30.434722,13474
Khvalynsk,Russia,52.4906,48.1058,13438
Golyshmanovo,Russia,56.3979,68.372786,13424
Yuryuzan,Russia,54.815,58.459167,13424
Baley,Russia,51.6,116.633333,13404
Talovaya,Russia,51.114444,40.73,13367
Kalininskaya,Russia,45.484403,38.662212,13363
Chuguyevka,Russia,44.165278,133.863333,13354
Pervomayskiy,Russia,53.1954,40.2646,13345
Petrovskaya,Russia,45.431389,37.955,13340
Inskoy,Russia,54.4297,86.44,13326
Skuratovskiy,Russia,54.101522,37.603843,13325
Kirensk,Russia,57.785278,108.111944,13309
Sudogda,Russia,55.953936,40.862914,13277
Goyty,Russia,43.164167,45.622778,13250
Pechory,Russia,57.815034,27.607594,13246
Yaya,Russia,56.206,86.44,13238
Vetluzhskiy,Russia,58.390162,45.465425,13229
Karabudakhkent,Russia,42.708703,47.56735,13207
Udelnaya,Russia,55.625356,38.002845,13199
Zavitinsk,Russia,50.111789,129.443761,13198
Novosergiyevka,Russia,52.0934,53.6528,13188
Syasstroy,Russia,60.136688,32.569061,13170
Uyar,Russia,55.8118,94.3247,13167
Svetlyy Yar,Russia,48.474801,44.780956,13131
Taldom,Russia,56.733333,37.533333,13112
Starovelichkovskaya,Russia,45.428836,38.732614,13111
Pitkyaranta,Russia,61.573403,31.479152,13090
Kozlovka,Russia,55.842837,48.249198,13069
Tavricheskoye,Russia,54.58508,73.639498,13063
Bulanash,Russia,57.278248,61.996496,13056
Sorsk,Russia,54.003333,90.246667,13035
Vostochnyy,Russia,55.816667,37.866667,13011
Polazna,Russia,58.294584,56.405459,12973
Selyatino,Russia,55.515141,36.977461,12954
Vychegodskiy,Russia,61.247016,46.898418,12923
Staroderevyankovskaya,Russia,46.1276,38.9674,12918
Lukoyanov,Russia,55.027718,44.478653,12913
Mikhaylov,Russia,54.2298,39.0269,12907
Zavolzhsk,Russia,57.482297,42.137786,12847
Zelenogradsk,Russia,54.958926,20.476684,12846
Vasyurinskaya,Russia,45.11809,39.423985,12830
Gornozavodsk,Russia,58.375833,58.321111,12796
Oyskhara,Russia,43.264016,46.248027,12795
Kantemirovka,Russia,49.708871,39.859222,12770
Nyazepetrovsk,Russia,56.053056,59.602778,12717
Nartan,Russia,43.510833,43.699444,12694
Uglegorsk,Russia,49.083333,142.033333,12669
Yakhroma,Russia,56.3,37.483333,12667
Livadiya,Russia,42.869167,132.676389,12652
Mogocha,Russia,53.733333,119.766667,12648
Lyangasovo,Russia,58.517586,49.447176,12626
Ertil,Russia,51.8066,40.516,12622
Ak-Dovurak,Russia,51.183333,90.6,12593
Progress,Russia,49.741,129.6824,12578
Pokrovskoye,Russia,47.415701,38.897063,12576
Elban,Russia,50.09,136.5,12531
Pervomayskiy,Russia,51.670131,115.625433,12530
Zaprudnya,Russia,56.566667,37.433333,12517
Neman,Russia,55.031111,22.026389,12507
Sosenskiy,Russia,54.058991,35.962282,12484
Zvenigovo,Russia,55.9468,48.0841,12484
Strelna,Russia,59.848333,30.026111,12477
Chernyshevsk,Russia,52.5243,117.0174,12466
Kambarka,Russia,56.269436,54.206167,12464
Beloyarskiy,Russia,56.7584,61.4143,12438
Uglovoye,Russia,43.345,132.108333,12429
Elkhotovo,Russia,43.339498,44.204858,12425
Volokonovka,Russia,50.4827,37.8563,12413
Schlüsselburg,Russia,59.947299,31.038449,12393
Konosha,Russia,60.9736,40.257,12383
Petukhovo,Russia,55.069167,67.901944,12367
Vorsma,Russia,55.990622,43.272485,12362
Verkhniy Tagil,Russia,57.3733,59.9556,12359
Sosnovka,Russia,56.254965,51.284191,12355
Starotitarovskaya,Russia,45.219383,37.154755,12351
Blagoveshchenka,Russia,52.833333,79.866667,12319
Uren,Russia,57.455163,45.785218,12311
Dorogobuzh,Russia,54.915,33.297222,12294
Likhoslavl,Russia,57.127468,35.464037,12290
Kamenolomni,Russia,47.668525,40.205104,12262
Zakamensk,Russia,50.3741,103.2863,12250
Kasumkent,Russia,41.677248,48.146009,12225
Svetlyy,Russia,51.670556,45.626667,12222
Adygeysk,Russia,44.882479,39.191943,12208
Zhukovo,Russia,55.031783,36.744017,12170
Belomorsk,Russia,64.523222,34.766796,12165
Mayskiy,Russia,47.696,40.102586,12136
Cherlak,Russia,54.155,74.8055,12122
Kandry,Russia,54.533333,54.05,12100
Volosovo,Russia,59.44802,29.491394,12096
Gremyachinsk,Russia,58.5603,57.851,12094
Nizhniye Sergi,Russia,56.661389,59.303333,12077
Siverskiy,Russia,59.354444,30.078333,12076
Novominskaya,Russia,46.3163,38.9586,12049
